[2018-09-06 11:12:15] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:16] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:16] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:16] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:17] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:17] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:17] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u6ca1\u6709\u66f4\u591a')]"}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"269c64d9-268c-48b9-8510-160a91daf0a4"}}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/elements {"using": "xpath", "value": "//ul[@id='search-result-list']//h4//a"}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value":[{"element-6066-11e4-a52e-4f735466cecf":"5d83db0d-e3c0-45eb-8704-1446d225e922"}]}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/5d83db0d-e3c0-45eb-8704-1446d225e922/text {"id": "5d83db0d-e3c0-45eb-8704-1446d225e922"}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value":"\xe3\x80\x8a\xe5\xbb\x8a\xe5\x9d\x8a\xe5\xb8\x82\xe4\xba\xba\xe6\xb0\x91\xe6\x94\xbf\xe5\xba\x9c\xe5\x85\xb3\xe4\xba\x8e\xe5\x8a\xa0\xe5\xbc\xba\xe6\x94\xbf\xe5\x8a\xa1\xe8\xaf\x9a\xe4\xbf\xa1\xe4\xbd\x93\xe7\xb3\xbb\xe5\xbb\xba\xe8\xae\xbe\xe7\x9a\x84\xe5\xae\x9e\xe6\x96\xbd\xe6\x96\xb9\xe6\xa1\x88\xe3\x80\x8b"}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/elements {"using": "xpath", "value": "//ul[@id='search-result-list']//div[@class='column-mesg']//span"}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value":[{"element-6066-11e4-a52e-4f735466cecf":"8dfec668-9859-4468-9c70-8c624c54cb2c"}]}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/8dfec668-9859-4468-9c70-8c624c54cb2c/text {"id": "8dfec668-9859-4468-9c70-8c624c54cb2c"}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value":"2018-09-04"}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:18] credit_home_header_article_search.py [line:53] [INFO]  The article: 《廊坊市人民政府关于加强政务诚信体系建设的实施方案》 has been searched out successfully in full-match-mode!
[2018-09-06 11:12:18] remote_connection.py [line:486] [DEBUG]  DELETE http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/window {}
[2018-09-06 11:12:18] remote_connection.py [line:543] [DEBUG]  b'{"value": ["4294967297"]}'
[2018-09-06 11:12:18] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/window {"handle": "4294967297"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[@id='nav_list_home']/span[3]"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"f3b1ee26-3a4d-44e6-a4a0-4c8e39d53786"}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/f3b1ee26-3a4d-44e6-a4a0-4c8e39d53786/click {"id": "f3b1ee26-3a4d-44e6-a4a0-4c8e39d53786"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//input[@id='search_input']"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"c9ddee50-7be3-49af-8673-b992cbba581f"}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/c9ddee50-7be3-49af-8673-b992cbba581f/click {"id": "c9ddee50-7be3-49af-8673-b992cbba581f"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//input[@id='search_input']"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"c9ddee50-7be3-49af-8673-b992cbba581f"}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/c9ddee50-7be3-49af-8673-b992cbba581f/clear {"id": "c9ddee50-7be3-49af-8673-b992cbba581f"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//input[@id='search_input']"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"c9ddee50-7be3-49af-8673-b992cbba581f"}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/c9ddee50-7be3-49af-8673-b992cbba581f/value {"text": "\u300a\u5eca\u574a\u5e02\u4eba", "value": ["\u300a", "\u5eca", "\u574a", "\u5e02", "\u4eba"], "id": "c9ddee50-7be3-49af-8673-b992cbba581f"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//input[@class='search_btn']"}
[2018-09-06 11:12:19] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"96b0b975-87a8-45a8-b60a-dba7fdb25bf4"}}'
[2018-09-06 11:12:19] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:19] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/96b0b975-87a8-45a8-b60a-dba7fdb25bf4/click {"id": "96b0b975-87a8-45a8-b60a-dba7fdb25bf4"}
[2018-09-06 11:12:20] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:20] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/window/handles {}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value":["4294967297","4294967320"]}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/window {"handle": "4294967320"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"b554257d-e390-4b5f-8b92-e34afe76e969"}}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"b554257d-e390-4b5f-8b92-e34afe76e969"}}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/b554257d-e390-4b5f-8b92-e34afe76e969/displayed {"id": "b554257d-e390-4b5f-8b92-e34afe76e969"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value":true}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/b554257d-e390-4b5f-8b92-e34afe76e969/enabled {"id": "b554257d-e390-4b5f-8b92-e34afe76e969"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value":true}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:21] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/b554257d-e390-4b5f-8b92-e34afe76e969/click {"id": "b554257d-e390-4b5f-8b92-e34afe76e969"}
[2018-09-06 11:12:21] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:21] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:22] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:22] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:22] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:23] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:23] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:23] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:24] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:24] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:24] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:25] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:25] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:25] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:26] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:26] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:26] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:27] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:27] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:27] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:28] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:28] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:28] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:29] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:29] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:29] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:30] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:30] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:30] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:31] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u52a0\u8f7d\u66f4\u591a')]"}
[2018-09-06 11:12:31] remote_connection.py [line:543] [DEBUG]  b'{"value":{"error":"no such element","message":"Unable to locate element: //div[contains(text(),\'\xe5\x8a\xa0\xe8\xbd\xbd\xe6\x9b\xb4\xe5\xa4\x9a\')]","stacktrace":"WebDriverError@chrome://marionette/content/error.js:178:5\\nNoSuchElementError@chrome://marionette/content/error.js:388:5\\nelement.find/</<@chrome://marionette/content/element.js:341:16\\n"}}'
[2018-09-06 11:12:31] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element {"using": "xpath", "value": "//div[contains(text(),'\u6ca1\u6709\u66f4\u591a')]"}
[2018-09-06 11:12:32] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"b554257d-e390-4b5f-8b92-e34afe76e969"}}'
[2018-09-06 11:12:32] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/elements {"using": "xpath", "value": "//ul[@id='search-result-list']//h4//a"}
[2018-09-06 11:12:32] remote_connection.py [line:543] [DEBUG]  b'{"value":[{"element-6066-11e4-a52e-4f735466cecf":"fa527cae-cfac-4de9-93d2-baed0c018c7f"}]}'
[2018-09-06 11:12:32] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/fa527cae-cfac-4de9-93d2-baed0c018c7f/text {"id": "fa527cae-cfac-4de9-93d2-baed0c018c7f"}
[2018-09-06 11:12:32] remote_connection.py [line:543] [DEBUG]  b'{"value":"\xe3\x80\x8a\xe5\xbb\x8a\xe5\x9d\x8a\xe5\xb8\x82\xe4\xba\xba\xe6\xb0\x91\xe6\x94\xbf\xe5\xba\x9c\xe5\x85\xb3\xe4\xba\x8e\xe5\x8a\xa0\xe5\xbc\xba\xe6\x94\xbf\xe5\x8a\xa1\xe8\xaf\x9a\xe4\xbf\xa1\xe4\xbd\x93\xe7\xb3\xbb\xe5\xbb\xba\xe8\xae\xbe\xe7\x9a\x84\xe5\xae\x9e\xe6\x96\xbd\xe6\x96\xb9\xe6\xa1\x88\xe3\x80\x8b"}'
[2018-09-06 11:12:32] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/elements {"using": "xpath", "value": "//ul[@id='search-result-list']//div[@class='column-mesg']//span"}
[2018-09-06 11:12:32] remote_connection.py [line:543] [DEBUG]  b'{"value":[{"element-6066-11e4-a52e-4f735466cecf":"8ec78615-7df3-401c-9fe8-a96eef86b01a"}]}'
[2018-09-06 11:12:32] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  GET http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab/element/8ec78615-7df3-401c-9fe8-a96eef86b01a/text {"id": "8ec78615-7df3-401c-9fe8-a96eef86b01a"}
[2018-09-06 11:12:32] remote_connection.py [line:543] [DEBUG]  b'{"value":"2018-09-04"}'
[2018-09-06 11:12:32] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:32] credit_home_header_article_search.py [line:71] [INFO]  The article: 《廊坊市人民政府关于加强政务诚信体系建设的实施方案》 has been searched out successfully in partial-match-mode!
[2018-09-06 11:12:32] remote_connection.py [line:486] [DEBUG]  DELETE http://127.0.0.1:54208/session/f160ac0f-2181-46eb-83e8-b693b2b45aab {}
[2018-09-06 11:12:34] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:34] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:37] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54395/session {"capabilities": {"firstMatch": [{}], "alwaysMatch": {"browserName": "firefox", "acceptInsecureCerts": true}}, "desiredCapabilities": {"browserName": "firefox", "acceptInsecureCerts": true, "marionette": true}}
[2018-09-06 11:12:42] remote_connection.py [line:543] [DEBUG]  b'{"value": {"sessionId":"cc5fe0f6-de62-4690-86ed-75162b541938","capabilities":{"acceptInsecureCerts":true,"browserName":"firefox","browserVersion":"61.0.1","moz:accessibilityChecks":false,"moz:headless":false,"moz:processID":9236,"moz:profile":"C:\\\\Users\\\\Administrator\\\\AppData\\\\Local\\\\Temp\\\\rust_mozprofile.x8XkLJwN4jdV","moz:useNonSpecCompliantPointerOrigin":false,"moz:webdriverClick":true,"pageLoadStrategy":"normal","platformName":"windows_nt","platformVersion":"6.1","rotatable":false,"timeouts":{"implicit":0,"pageLoad":300000,"script":30000}}}}'
[2018-09-06 11:12:42] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:42] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54395/session/cc5fe0f6-de62-4690-86ed-75162b541938/window/maximize {}
[2018-09-06 11:12:43] remote_connection.py [line:543] [DEBUG]  b'{"value": {"height":840,"width":1550,"x":-7,"y":-7}}'
[2018-09-06 11:12:43] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:43] credit_home_links_check.py [line:31] [INFO]  The links are ['(By.XPATH, "//div[@class=\'swiper-wrapper\']//a")']
[2018-09-06 11:12:43] credit_home_links_check.py [line:44] [INFO]  The url is http://www.xycq.gov.cn/
[2018-09-06 11:12:43] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54395/session/cc5fe0f6-de62-4690-86ed-75162b541938/url {"url": "http://www.xycq.gov.cn/"}
[2018-09-06 11:12:44] remote_connection.py [line:543] [DEBUG]  b'{"value": {}}'
[2018-09-06 11:12:44] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:44] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54395/session/cc5fe0f6-de62-4690-86ed-75162b541938/element {"using": "xpath", "value": "//div[@id='outsideAlert-zhaopin']"}
[2018-09-06 11:12:44] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"b743c58e-b258-4468-89ad-ca0769980009"}}'
[2018-09-06 11:12:44] remote_connection.py [line:574] [DEBUG]  Finished Request
[2018-09-06 11:12:44] remote_connection.py [line:486] [DEBUG]  POST http://127.0.0.1:54395/session/cc5fe0f6-de62-4690-86ed-75162b541938/element {"using": "xpath", "value": "//span[@class='alert-close-zhaopin']"}
[2018-09-06 11:12:44] remote_connection.py [line:543] [DEBUG]  b'{"value":{"element-6066-11e4-a52e-4f735466cecf":"c281145f-c85d-474f-bfdd-43e33299feec"}}'
[2018-09-06 11:12:44] remote_connection.py [line:574] [DEBUG]  Finished Request
